53,6,70,0,2
52,6,69,78,85
52,6,69,102,85
51,7,68,105,77
51,7,68,85,92
52,8,69,82,103
51,8,69,88,105
51,7,69,88,95
51,6,68,91,91
51,8,68,91,90
51,7,68,92,94
51,7,68,91,92
50,7,68,89,92
51,7,68,89,88
51,7,69,88,92
51,7,68,90,90
52,8,69,90,91
52,7,69,90,93
52,8,69,91,89
53,8,69,92,89
53,7,70,92,92
53,8,68,87,87
53,8,69,86,89
53,8,69,87,91
53,7,68,91,95
53,6,69,89,95
52,8,69,87,88
52,7,69,88,90
52,8,69,90,90
52,7,68,88,90
52,9,69,90,89
52,7,69,89,92
51,7,69,92,91
52,8,69,92,87
52,7,70,89,91
52,7,69,90,91
52,7,70,91,88
52,7,69,89,90
51,8,69,90,87
51,6,68,89,90
52,8,68,93,91
51,8,68,91,94
51,8,67,92,88
51,7,67,91,87
51,7,66,88,88
51,6,67,88,87
51,7,67,86,90
51,9,66,89,94
51,7,66,93,92
51,7,66,93,92
51,7,66,90,90
52,7,66,89,90
51,9,65,86,90
52,10,65,86,89
52,10,65,89,90
52,10,65,89,90
52,11,66,92,90
52,11,66,93,90
52,12,65,93,90
52,12,65,92,93
52,13,64,91,91
52,14,64,90,92
52,14,64,88,91
51,15,64,90,88
51,19,63,89,91
52,18,64,90,90
52,19,63,90,90
52,20,63,92,92
52,20,62,92,90
52,20,62,91,89
52,23,61,90,88
52,22,61,91,91
52,22,60,87,91
52,24,60,88,88
51,24,60,88,89
52,25,60,87,90
52,27,60,87,89
52,28,59,91,91
53,30,59,88,89
52,30,58,89,88
52,30,57,89,88
52,31,57,90,89
53,31,57,90,91
53,32,56,93,93
53,34,55,89,91
52,35,54,82,84
52,35,53,77,77
53,36,53,74,74
53,38,52,79,80
53,38,52,91,92
54,40,52,99,98
54,38,52,97,98
55,40,51,94,92
54,40,50,91,90
54,41,51,90,91
54,42,50,92,91
54,45,49,90,91
54,44,48,90,87
53,44,46,87,86
53,45,45,89,86
53,44,44,88,88
53,45,42,89,91
53,46,42,92,91
52,47,41,93,94
52,49,39,95,95
52,49,39,92,89
52,49,38,87,87
52,49,38,85,82
52,49,38,84,81
52,49,37,84,85
52,49,38,91,89
52,49,37,95,92
52,49,37,96,94
52,49,36,94,94
52,49,36,90,90
53,50,35,89,87
53,50,34,89,90
53,51,34,92,95
54,52,32,97,98
54,53,32,101,103
54,53,31,103,108
54,51,32,97,96
54,50,33,90,86
53,49,35,87,79
53,47,36,84,76
53,47,36,82,75
53,46,38,83,73
52,44,41,85,77
52,37,49,93,79
53,37,52,93,84
53,29,57,100,84
53,23,62,105,86
53,18,64,105,88
53,15,65,99,88
53,13,66,94,88
52,12,66,90,83
52,9,66,91,84
53,9,67,92,89
53,9,67,90,91
53,8,67,95,94
54,8,67,93,89
54,8,66,91,92
54,8,67,90,94
54,8,66,88,96
54,9,66,86,95
54,8,68,87,98
54,9,67,85,94
53,10,67,88,91
53,9,68,90,85
54,10,68,91,90
54,10,69,91,95
