52,8,70,2,2
52,8,69,28,62
52,8,69,93,84
51,8,69,86,81
52,7,70,91,99
52,7,69,99,105
51,7,69,101,107
51,6,69,95,96
50,7,69,84,85
51,8,68,85,89
51,7,69,88,91
51,7,69,89,90
51,8,69,88,89
51,8,68,93,92
51,6,68,90,92
51,7,69,89,89
52,6,68,91,90
51,7,68,88,89
52,7,68,87,91
52,7,68,92,90
52,6,68,92,89
51,8,68,91,94
51,7,68,88,88
51,8,69,91,87
51,7,69,91,88
51,7,69,88,90
51,7,69,91,93
52,7,69,88,87
52,7,69,91,87
52,8,70,93,91
52,6,69,90,90
52,7,70,90,90
53,7,70,90,90
53,7,70,92,90
53,7,70,89,90
53,7,70,85,88
53,8,69,84,88
53,7,69,86,88
52,7,69,91,88
52,7,69,91,90
52,7,69,90,90
52,8,68,90,87
52,7,69,90,89
52,7,69,90,91
52,7,68,91,91
52,7,68,91,89
52,6,68,91,91
52,7,68,92,90
52,7,69,90,92
52,9,68,91,88
52,7,69,88,91
52,7,69,89,89
53,9,70,92,89
53,7,69,91,89
52,8,69,91,88
53,8,69,89,90
53,8,68,87,91
53,10,68,90,92
53,10,69,91,91
52,10,69,88,89
52,10,68,88,90
52,10,68,89,90
53,12,68,88,89
52,11,68,93,93
52,11,68,92,92
52,12,67,91,88
52,11,67,90,89
52,11,68,89,90
52,11,68,87,88
52,11,68,88,87
52,12,67,88,88
52,12,68,91,89
52,14,67,93,91
52,13,67,89,91
52,15,67,92,91
52,15,66,90,91
53,15,66,90,91
53,16,66,91,91
52,16,66,89,88
52,17,65,89,88
52,17,66,91,92
52,18,65,84,84
52,18,65,76,79
52,18,64,73,73
52,18,64,79,78
52,18,64,90,87
53,18,64,96,94
53,19,65,102,102
53,18,65,103,97
53,18,64,96,91
53,20,64,87,88
53,20,64,87,88
52,22,64,87,87
53,22,64,92,95
53,22,64,91,95
53,24,63,93,93
53,24,63,90,90
53,24,63,90,92
53,25,62,89,93
52,28,62,91,89
52,28,62,89,88
53,30,61,88,90
53,29,61,86,89
53,26,62,88,92
53,26,61,87,90
53,29,62,91,90
53,36,61,94,94
53,38,60,94,94
53,36,60,93,94
53,34,60,91,90
53,35,59,88,86
53,34,59,86,85
53,33,58,84,85
53,34,59,87,86
53,34,58,87,88
53,34,57,91,90
53,34,57,94,92
53,34,57,93,93
53,34,56,92,92
53,35,56,93,88
53,33,56,89,88
53,32,55,88,87
53,33,55,89,88
53,34,54,89,87
53,33,53,89,86
52,34,53,87,90
52,33,53,89,94
52,32,54,91,93
52,35,53,90,91
52,35,53,93,91
52,34,53,94,90
52,34,53,91,93
52,37,52,92,93
52,39,52,92,95
52,40,52,89,91
52,39,52,84,84
52,41,52,88,87
53,41,52,93,90
53,43,52,96,95
53,45,51,89,89
52,45,49,86,88
53,47,48,91,92
52,46,47,91,90
53,47,47,89,92
53,48,46,93,90
53,48,46,87,86
52,49,46,89,91
52,49,44,90,91
52,50,46,90,89
52,51,44,93,94
52,51,43,90,93
52,52,43,84,86
53,53,43,88,89
53,53,44,97,93
53,52,44,94,91
52,53,43,86,88
53,53,42,85,90
53,53,43,91,90
53,53,43,93,91
54,53,42,90,89
54,54,43,94,90
55,55,42,93,90
55,55,43,86,87
55,55,43,82,83
54,54,42,90,90
54,54,41,95,94
53,54,41,91,88
53,54,41,90,91
53,55,40,87,87
53,55,40,89,91
53,54,40,89,90
53,53,39,90,91
53,52,39,90,94
53,52,39,90,91
53,51,39,90,91
53,50,39,90,93
53,50,39,90,92
53,49,39,90,89
53,49,38,91,88
53,48,37,91,92
53,48,38,90,88
53,46,37,88,86
53,45,37,86,89
53,45,38,91,93
53,42,38,94,91
53,41,38,94,91
53,39,38,87,88
53,36,37,85,87
53,34,38,89,89
52,32,36,92,94
52,37,36,94,98
52,35,36,94,92
52,35,36,89,89
51,36,36,88,83
51,37,36,88,84
50,36,34,85,85
48,39,35,85,88
44,39,34,88,91
39,41,34,90,89
32,42,34,94,92
25,43,32,94,95
16,45,32,94,96
11,45,32,93,92
9,45,31,89,89
9,46,31,89,93
7,47,32,89,90
6,47,29,89,88
6,47,31,88,88
7,47,30,89,87
8,47,30,91,89
7,46,30,95,93
6,45,28,95,96
7,40,30,93,93
7,32,28,92,93
8,23,28,86,86
7,14,28,84,85
6,8,28,87,90
8,4,26,90,91
9,4,25,93,95
12,5,25,93,95
16,6,26,90,89
23,5,26,91,90
33,7,26,88,89
43,6,26,88,93
50,6,24,90,91
53,6,27,91,88
53,5,26,90,89
54,5,32,91,91
53,5,36,92,91
54,6,45,88,87
53,7,51,85,84
53,8,61,88,85
53,11,67,90,89
53,21,70,93,92
53,34,70,95,93
53,38,70,93,90
53,48,69,88,91
53,55,70,25,94
53,57,68,-81,93
53,58,69,-97,86
53,58,69,-95,87
53,58,69,-78,91
54,59,70,-82,108
54,59,70,-90,110
54,59,72,-94,107
54,58,71,-99,103
54,58,70,-98,99
54,58,71,-99,98
54,58,71,-103,99
53,58,70,-98,101
53,59,70,-101,107
53,58,71,-112,109
53,58,70,-115,106
53,58,70,-105,96
53,58,70,-95,99
53,58,70,-95,97
53,58,70,-98,97
53,58,71,-102,102
53,58,69,-100,98
53,58,69,-102,101
53,58,69,-96,95
53,58,69,-101,102
52,58,69,-98,102
53,58,70,-103,103
53,58,70,-98,100
53,58,69,-100,101
53,58,70,-98,99
53,58,69,-100,101
53,58,70,-103,101
53,58,70,-98,102
52,58,70,-99,101
45,58,70,-100,99
33,57,68,-101,99
24,57,69,-101,97
14,57,69,-97,94
10,57,68,-98,95
9,57,68,-99,100
8,57,68,-100,102
7,56,69,-102,108
7,52,69,-104,107
7,47,68,-103,96
7,38,69,-102,96
7,27,69,-99,94
7,19,68,-99,93
7,11,68,-99,96
7,8,69,-97,100
6,10,68,-75,96
7,10,68,17,94
6,11,67,88,92
7,10,67,95,89
7,11,66,90,89
7,13,67,84,87
4,16,67,81,87
3,18,67,82,94
4,24,68,83,95
8,30,68,85,95
10,36,68,88,94
8,44,69,87,93
6,50,69,88,94
6,54,69,92,96
7,56,69,93,96
7,57,69,90,90
7,57,69,88,90
7,58,70,88,89
8,58,69,87,88
7,58,69,87,90
7,58,68,89,92
7,58,69,92,91
8,58,69,88,88
9,58,68,90,90
9,57,68,90,90
11,57,68,91,90
12,57,69,91,91
15,57,68,91,92
19,57,68,90,90
