53,7,70,2,14
53,7,70,28,78
52,6,70,85,97
52,6,69,84,86
52,7,70,95,94
52,7,69,108,101
52,6,69,104,98
51,9,68,82,87
52,8,69,83,83
52,8,69,87,89
52,7,69,94,92
52,8,69,92,91
52,8,68,91,90
52,7,68,91,87
52,8,69,90,90
52,7,69,94,91
52,8,69,91,91
52,8,68,84,90
52,6,68,87,87
52,8,69,87,89
52,7,69,91,94
52,8,68,93,92
51,6,68,90,91
51,8,67,89,87
51,7,68,87,88
51,7,68,86,89
51,7,68,93,89
51,7,68,91,91
51,6,67,92,90
51,6,68,90,89
50,7,68,90,88
50,7,68,90,92
50,6,68,88,87
50,7,68,91,91
50,7,68,92,91
51,6,68,92,93
51,7,68,92,90
51,7,68,90,87
51,6,68,90,90
51,7,68,89,91
51,7,68,90,88
52,6,68,92,91
51,8,68,90,87
51,7,67,90,89
51,6,68,89,90
51,8,68,88,91
51,7,68,90,93
51,8,68,88,89
51,7,68,86,89
51,7,68,92,92
51,7,68,90,91
51,7,68,90,91
51,7,68,90,90
51,6,68,88,87
51,6,68,90,90
51,7,68,90,90
51,8,68,88,88
52,6,68,89,92
51,7,67,93,91
52,8,68,90,92
52,7,68,94,90
51,8,68,91,91
51,7,67,92,90
51,7,67,91,87
51,6,67,89,92
51,8,66,91,90
50,7,66,89,90
50,7,66,88,91
50,7,66,90,89
50,7,66,92,92
50,9,66,93,92
50,7,66,90,90
50,7,65,89,90
50,8,66,86,89
51,7,66,89,87
50,8,66,92,93
50,9,67,91,93
51,11,67,91,91
51,14,68,91,86
51,15,67,89,89
51,15,68,90,90
51,13,68,90,91
51,16,68,89,90
51,16,68,88,91
51,13,68,88,92
52,12,68,90,87
51,14,68,92,89
52,9,69,91,91
51,9,69,92,89
51,7,69,89,87
51,7,68,88,85
50,6,69,88,91
51,9,69,90,87
50,7,68,92,90
50,10,68,89,91
50,11,67,90,90
50,9,69,91,89
50,9,69,84,84
50,9,68,77,76
50,12,68,72,75
50,11,69,80,85
50,10,69,95,95
50,13,70,101,100
50,13,70,107,106
50,11,69,104,99
50,14,70,92,90
50,17,69,87,83
50,18,69,85,82
50,17,70,87,90
49,17,70,88,91
49,19,70,93,90
48,23,71,89,90
47,25,71,90,91
46,27,71,92,94
45,30,72,89,92
