56,9,71,0,0
55,9,70,50,69
55,8,72,64,59
53,8,71,67,64
40,8,71,64,62
10,8,70,59,63
5,7,71,16,76
6,7,71,-83,100
19,7,62,-97,98
24,6,40,-4,79
21,6,55,3,79
13,6,68,19,86
12,7,69,0,74
12,6,69,11,85
10,6,69,14,77
12,7,69,2,80
15,7,69,6,85
15,9,69,27,79
19,10,68,3,80
28,10,69,12,81
30,14,69,14,80
50,7,68,-83,100
54,6,69,58,63
53,7,68,57,57
53,8,69,55,60
45,21,69,61,68
29,46,68,56,57
45,31,69,-86,99
55,7,69,-96,95
55,7,70,58,61
55,7,70,60,60
55,7,70,55,59
55,7,71,60,64
55,7,71,59,61
55,8,70,59,58
56,10,71,61,59
55,15,71,63,63
55,24,72,58,61
53,38,70,58,56
50,51,70,58,59
45,59,71,57,62
39,61,71,61,59
29,62,71,64,62
44,61,70,-90,89
54,8,70,-104,98
54,7,70,-98,101
54,25,70,62,62
54,33,69,55,65
54,35,69,60,60
54,36,69,54,59
54,38,68,61,63
54,36,68,62,56
54,38,68,62,60
53,38,66,63,63
53,40,67,57,61
53,40,66,55,59
53,41,66,63,61
53,41,66,60,59
50,41,66,60,61
27,41,65,60,58
13,43,56,-81,81
28,42,8,-98,104
51,51,6,-98,102
53,55,8,90,-89
39,46,8,101,-107
13,35,33,103,-103
6,6,70,104,-107
5,10,69,97,-99
5,9,68,-89,90
6,6,68,-105,106
7,27,61,-96,97
24,31,8,-106,105
52,49,7,-104,107
53,52,7,85,-87
33,36,8,101,-104
8,23,33,99,-101
6,6,70,102,-103
5,7,69,102,-107
5,9,69,-105,110
5,7,68,10,81
5,7,68,-86,99
6,7,60,-95,91
6,6,11,-99,100
40,12,12,-114,113
54,46,9,-97,98
54,52,9,93,-95
49,24,9,104,-105
16,8,10,99,-101
5,6,33,89,-86
5,7,71,101,-99
5,7,69,-103,99
6,7,67,-84,88
6,6,14,-100,104
37,10,14,-116,113
54,46,10,-102,97
54,51,9,85,-90
50,22,11,102,-101
16,7,11,99,-98
5,7,54,93,-89
5,7,70,100,-103
5,7,68,-96,102
6,6,70,-92,93
6,6,18,-100,102
29,7,17,-111,106
54,37,11,-100,97
54,43,10,98,-90
42,11,14,103,-106
6,6,14,102,-103
5,7,58,89,-85
5,6,57,-98,93
6,6,16,-94,99
41,10,16,-104,103
55,46,11,-104,96
54,51,10,91,-92
51,19,13,105,-102
15,6,15,101,-101
5,6,51,95,-97
6,7,71,102,-102
5,7,69,-99,96
6,6,70,-85,82
6,6,17,-99,104
40,9,17,-103,95
55,45,11,-105,97
54,49,10,93,-92
52,19,14,103,-104
17,6,16,102,-103
6,7,50,103,-104
6,7,71,98,-93
5,7,70,-98,91
6,6,69,-83,82
6,6,19,-105,107
40,8,20,-103,98
55,39,13,-102,94
54,45,12,97,-94
50,14,17,103,-105
14,7,19,102,-103
6,7,56,99,-102
5,7,71,98,-94
5,7,69,-88,92
6,6,70,-78,76
5,6,32,-99,101
25,6,24,-103,103
54,26,17,-93,97
54,28,16,92,-93
37,7,22,101,-102
6,6,48,77,13
5,6,65,80,9
5,6,67,-90,113
5,6,69,-95,102
18,6,68,-98,101
34,6,68,0,79
38,6,70,2,80
39,6,69,20,81
38,6,69,4,81
42,6,70,2,79
40,7,70,70,58
25,11,70,54,63
19,20,70,13,79
41,11,70,-77,100
55,7,71,-101,96
54,7,70,68,59
54,7,70,51,67
54,7,70,65,69
54,7,69,60,63
53,9,70,59,63
52,20,70,59,59
46,39,69,62,61
29,57,52,63,63
39,42,60,-86,89
51,8,56,-99,98
51,7,66,79,61
50,7,70,51,61
54,8,69,55,60
54,7,70,60,63
54,8,70,58,58
54,9,69,58,57
54,11,70,60,60
55,16,70,62,59
54,25,70,60,63
53,37,70,59,59
53,48,70,53,55
50,58,69,61,58
45,62,70,62,61
37,63,72,59,60
49,60,71,-87,86
56,10,71,-93,102
56,8,72,-104,102
56,12,72,62,53
56,17,72,59,64
56,23,73,57,59
56,26,73,57,62
40,27,73,55,62
9,18,72,61,58
6,10,67,-85,98
17,14,10,-98,98
53,39,7,-110,110
53,40,7,92,-95
27,15,7,103,-98
6,7,34,97,-76
6,6,70,95,-94
6,6,69,-88,74
6,6,72,-76,79
7,7,19,-101,99
41,19,8,-104,110
55,49,9,-96,99
55,48,8,76,-79
42,18,8,102,-97
7,7,10,86,-88
6,7,11,-99,85
25,13,8,-88,77
55,45,8,-99,102
55,51,9,90,-94
45,22,8,102,-98
11,7,9,99,-95
6,6,53,106,-98
6,6,69,102,-97
7,6,70,-88,79
6,7,72,-91,89
6,7,41,-98,101
6,6,40,-98,110
26,7,56,-96,102
33,7,70,-12,81
33,7,74,2,79
38,7,71,3,72
36,7,72,12,74
35,7,71,7,83
37,7,71,6,78
41,7,70,2,81
37,7,70,68,59
32,9,70,8,81
29,13,71,0,81
48,8,70,-81,93
50,8,69,43,56
49,9,68,61,65
43,17,68,59,71
28,37,68,56,61
48,18,68,-77,100
55,7,69,-98,97
55,7,70,55,61
55,7,70,58,62
54,7,69,57,59
54,7,69,57,63
54,7,69,62,61
54,9,69,59,60
54,13,69,58,59
52,27,70,61,60
49,42,70,58,57
43,57,70,61,62
31,62,71,62,61
47,54,70,-81,98
55,7,70,-105,101
54,7,70,70,56
54,7,70,52,59
55,7,70,60,63
56,7,71,58,58
56,7,72,64,64
56,7,72,63,60
56,7,72,62,60
56,8,71,62,61
56,8,71,62,58
55,9,70,60,60
54,11,69,61,61
54,14,70,60,60
54,16,70,58,61
53,22,69,60,57
45,29,69,61,59
13,36,69,57,56
6,12,69,-84,96
12,7,70,-93,92
10,8,69,0,81
6,7,57,2,78
9,7,17,-91,101
50,20,12,-104,105
52,24,11,88,-85
22,7,10,101,-110
6,6,54,98,-98
6,6,61,17,75
5,6,55,-98,73
7,6,26,-103,105
48,8,27,-97,99
52,10,31,81,8
25,6,57,99,-77
10,6,60,20,73
7,6,68,3,75
8,6,65,-84,102
48,7,63,-102,103
53,7,69,62,59
50,7,69,51,63
38,6,69,57,60
16,9,69,59,59
10,18,69,15,76
33,9,70,-78,104
55,7,70,-99,99
55,7,70,58,56
54,7,70,52,59
54,7,69,57,60
54,7,69,58,60
52,8,69,62,59
48,16,70,58,62
34,40,70,62,63
49,23,71,-81,98
55,7,71,-104,99
55,7,70,69,64
54,7,71,54,61
55,7,70,59,65
55,7,70,59,59
55,7,70,57,62
54,7,70,58,58
54,9,70,60,59
54,14,70,61,60
52,27,69,64,63
48,42,71,61,61
40,57,70,59,60
27,61,69,61,59
45,55,70,-79,93
54,7,69,-101,101
54,8,69,-101,102
54,29,68,60,58
54,37,68,52,65
56,37,70,62,61
56,35,70,61,62
56,33,70,61,59
56,32,70,59,60
55,31,70,65,65
