57,7,71,0,0
56,7,71,55,62
56,7,71,65,57
56,7,70,65,67
55,7,70,62,59
56,7,70,57,60
55,7,71,60,64
55,7,70,61,62
55,7,70,63,63
55,7,71,62,63
55,7,71,63,62
56,7,72,62,57
56,7,72,61,60
56,7,72,59,60
56,7,70,59,59
56,8,70,62,62
56,8,69,58,59
56,8,64,58,59
56,8,56,60,61
56,7,57,61,59
55,7,67,58,61
54,7,70,62,60
55,7,70,59,62
54,7,70,61,63
53,8,70,59,61
51,7,71,58,58
54,7,71,60,58
55,7,71,59,57
55,7,70,60,58
54,7,69,63,63
54,7,69,58,59
55,7,70,61,57
55,7,70,57,58
55,7,70,59,57
55,7,69,59,60
56,7,72,52,52
56,8,71,61,57
56,8,71,61,63
56,8,71,61,61
56,7,70,61,59
56,7,70,60,60
56,7,70,61,61
53,7,71,62,59
33,7,71,59,59
12,7,72,12,77
6,6,72,2,78
6,7,73,-76,96
12,6,27,-105,110
48,12,15,-96,99
51,15,16,96,-87
20,7,14,99,-105
6,6,71,101,-99
6,6,70,-96,93
11,7,26,-98,103
48,10,19,-99,104
51,11,22,79,7
21,7,48,97,-83
10,6,52,8,78
7,6,66,0,65
6,7,70,-91,104
47,7,71,-100,102
55,9,66,-103,98
56,10,68,61,56
56,7,72,53,65
56,7,71,54,63
51,7,72,61,64
36,8,71,59,61
13,22,72,61,59
15,26,72,-97,96
52,8,72,-97,98
54,7,71,59,61
53,8,70,51,53
48,12,69,58,63
36,31,69,59,62
44,25,69,-94,91
55,7,69,-100,102
55,7,69,81,56
55,7,69,50,61
55,7,69,58,61
55,7,69,60,62
55,8,69,59,59
54,13,69,62,58
53,26,69,62,60
48,44,68,60,58
39,57,68,61,59
26,61,69,61,56
47,51,69,-78,99
55,7,69,-103,105
55,7,70,69,58
55,7,70,51,58
54,7,69,57,60
54,7,69,61,60
54,7,69,58,62
55,7,70,61,59
56,8,70,62,61
56,8,70,61,63
56,8,71,60,59
57,11,71,61,61
56,13,70,59,60
55,17,69,62,59
54,22,69,60,58
54,29,69,61,63
54,36,70,59,58
52,43,69,61,61
30,50,70,62,59
15,19,70,-81,98
32,7,72,-102,93
29,7,71,-7,77
21,14,69,7,82
28,29,27,-85,99
54,54,7,-107,98
54,55,7,91,-88
36,31,11,102,-102
7,7,72,88,-85
6,6,72,105,-102
6,6,70,-84,92
6,6,72,-73,80
6,7,65,-103,95
38,23,7,-107,105
55,53,7,-103,103
55,54,6,84,-87
48,29,7,103,-110
10,9,44,104,-102
6,7,72,97,-97
6,6,71,-87,93
6,6,57,-93,97
35,14,9,-109,105
55,48,7,-103,99
56,53,8,96,-92
49,28,8,107,-109
12,9,28,101,-99
6,6,68,91,-88
6,6,70,-81,99
6,6,66,-70,71
19,8,10,-106,104
54,37,9,-98,100
55,44,8,90,-84
40,16,9,105,-108
6,6,57,103,-100
6,6,62,18,79
6,6,56,-98,72
10,7,21,-105,98
54,17,20,-101,100
55,21,18,92,-87
25,7,20,103,-108
6,8,36,103,-96
6,7,72,95,-93
6,6,70,-86,97
6,6,70,-75,79
6,7,29,-100,99
40,7,33,-94,99
56,40,18,-105,102
56,45,15,84,-85
48,7,27,108,-108
10,7,51,76,0
6,7,62,18,82
6,6,69,-93,97
44,7,61,-99,108
53,7,61,-16,81
53,7,69,66,53
47,6,69,57,64
26,7,69,56,61
18,8,69,15,76
27,8,67,0,82
36,8,68,6,81
39,9,68,13,80
46,9,69,0,79
37,18,69,56,61
46,13,69,-82,98
54,6,68,-104,102
55,7,69,63,63
54,7,69,51,58
55,7,70,61,64
55,7,70,59,58
55,7,70,57,61
55,7,70,62,60
55,9,71,60,60
53,17,70,61,57
49,35,70,63,61
40,53,70,60,62
23,61,70,61,60
38,56,70,-78,99
57,7,72,-99,98
55,7,70,-103,98
55,24,70,73,56
55,27,70,52,66
55,22,70,56,57
55,17,70,57,62
55,13,71,61,60
54,9,70,62,59
55,8,70,62,60
56,7,70,59,59
56,7,71,61,61
56,7,70,60,58
56,7,71,62,61
56,7,70,60,57
54,7,69,65,65
54,7,69,63,61
52,7,69,59,59
34,7,69,65,62
13,7,68,8,72
5,7,68,0,81
6,7,69,-80,101
6,9,21,-98,99
17,12,8,-102,99
51,30,8,-102,99
54,37,8,87,-95
34,19,8,101,-106
7,9,9,96,-93
6,8,59,99,-103
5,7,63,-99,98
6,6,13,-90,99
24,10,10,-104,106
54,35,9,-97,99
54,38,9,96,-91
35,13,9,103,-105
6,7,10,105,-100
6,6,48,97,-100
