56,7,72,0,0
55,7,71,50,64
55,7,71,65,61
55,7,71,61,61
55,7,72,61,61
55,7,72,58,60
55,7,72,61,59
55,7,72,59,54
55,7,72,55,61
55,7,71,57,58
55,7,71,59,61
55,7,71,55,57
55,7,71,60,62
56,7,71,62,60
56,7,71,60,61
56,8,70,62,62
55,7,70,61,59
55,7,70,59,63
55,7,69,62,62
54,7,69,62,60
54,6,69,62,60
54,7,69,61,60
54,7,69,61,61
54,7,69,61,60
54,7,69,58,61
53,7,69,60,59
53,7,68,59,58
53,7,68,60,59
55,7,69,52,52
56,7,70,62,66
56,8,70,58,62
56,8,70,59,61
56,8,71,57,62
56,8,71,58,61
55,8,70,58,58
55,8,70,61,61
55,8,71,60,60
45,8,71,59,59
15,8,71,59,59
6,7,72,14,74
6,7,72,-85,97
8,7,65,-99,108
43,21,10,-101,101
55,52,8,-100,102
55,56,7,88,-88
51,33,9,102,-101
16,10,54,100,-101
10,7,65,-91,94
9,6,36,0,85
7,6,33,5,83
6,6,55,26,82
7,6,67,-74,99
46,6,61,-98,102
51,6,64,64,54
46,7,70,54,61
19,7,70,55,62
11,7,70,15,76
10,8,70,2,78
12,12,70,7,80
29,9,70,-74,98
55,6,69,-103,98
55,7,70,59,63
55,7,70,52,60
55,7,69,56,59
54,7,70,61,61
50,11,69,58,60
41,30,69,59,60
24,52,68,60,61
41,41,69,-89,98
55,7,69,-105,99
55,7,69,60,62
55,7,69,49,60
55,7,70,59,61
55,7,70,59,58
54,7,70,59,62
54,9,70,61,61
54,13,71,61,57
54,22,70,59,58
53,34,70,60,59
51,46,72,59,59
47,58,71,63,60
41,62,73,58,60
31,63,72,59,60
47,62,72,-88,93
56,9,72,-99,99
55,7,71,-104,99
55,15,71,61,59
56,20,72,48,52
56,22,72,59,61
56,23,72,57,61
56,23,72,57,60
56,22,71,61,62
55,22,70,56,59
54,22,69,60,60
55,21,70,60,56
55,21,69,61,59
52,21,69,61,59
26,20,69,59,61
14,43,59,-72,92
38,50,8,-98,101
54,57,6,-104,108
54,58,7,92,-86
41,48,8,100,-104
10,29,43,94,-96
6,6,72,104,-101
6,6,70,-119,86
6,22,58,-111,108
23,31,8,-100,97
52,47,6,-106,110
53,52,7,105,-92
28,34,8,97,-99
6,16,58,95,-101
6,13,66,-93,98
7,14,18,-91,94
30,21,8,-99,101
54,49,7,-103,103
54,54,7,93,-85
46,36,7,104,-104
13,16,8,96,-93
6,8,64,97,-96
5,6,70,26,78
6,7,69,-95,76
6,6,20,-95,102
13,6,19,-102,102
53,25,15,-98,92
53,26,15,78,-81
27,6,19,104,-99
6,6,17,102,-98
6,6,56,95,-98
6,7,68,32,68
7,6,65,-95,72
6,6,44,-97,98
5,6,55,-107,102
29,6,52,-92,97
42,6,57,6,82
39,6,67,69,55
21,6,68,52,64
14,6,69,13,80
19,7,69,0,80
26,7,69,2,80
31,8,69,23,79
34,9,69,13,80
40,10,70,0,80
46,10,69,21,81
51,10,70,2,75
54,8,70,0,79
53,10,70,66,61
50,20,69,57,56
39,43,70,60,61
21,61,65,60,60
35,47,53,-78,98
54,8,57,-110,101
54,7,56,58,61
51,7,62,54,59
53,7,71,59,61
56,8,72,60,62
56,8,71,57,61
55,9,71,61,60
55,12,70,61,57
55,18,70,58,58
54,31,69,61,64
52,42,70,60,60
50,53,71,58,58
45,61,70,64,63
38,62,70,58,60
51,55,71,-91,95
56,8,71,-95,98
56,7,70,-103,102
56,21,70,54,60
55,34,70,54,63
56,43,68,57,58
55,45,67,65,65
55,45,66,59,59
48,44,68,60,61
18,39,68,54,58
8,26,54,-86,89
24,24,7,-94,101
53,46,7,-105,110
54,53,7,90,-87
39,35,7,98,-102
9,18,25,96,-98
5,6,71,105,-102
5,7,70,101,-104
5,9,69,-93,105
6,6,70,-99,105
6,11,65,-103,102
14,14,10,-99,100
53,39,7,-106,107
54,47,7,98,-83
33,26,7,102,-100
