56,9,71,0,0
53,15,71,58,57
42,32,70,58,55
19,56,70,64,64
26,49,70,-91,98
56,7,72,-103,99
56,7,72,-100,99
55,10,70,76,60
54,8,72,50,62
53,7,71,58,61
52,7,71,59,60
50,7,71,61,60
50,7,70,59,61
50,7,71,59,61
48,9,70,58,59
40,20,70,63,61
20,44,69,60,60
38,25,74,-80,97
54,7,72,-98,98
53,7,70,68,59
53,7,70,55,60
53,7,70,57,64
50,9,71,60,59
39,18,70,60,62
20,38,70,55,57
23,27,70,-91,92
53,8,70,-101,108
53,7,62,66,58
53,7,59,56,57
53,8,58,56,62
50,11,66,57,59
38,27,68,59,61
20,49,69,54,59
32,37,69,-90,96
53,7,68,-95,100
53,7,68,59,62
53,7,69,55,57
52,7,69,58,64
52,7,69,61,61
54,8,68,63,63
54,13,69,61,60
50,26,69,58,61
44,44,69,58,59
31,57,71,60,59
44,49,70,-88,90
56,7,71,-104,104
56,7,70,69,63
55,7,69,54,58
55,7,69,57,61
54,7,70,56,61
54,7,70,59,61
53,6,70,58,59
54,8,69,60,61
54,10,67,60,60
55,15,71,57,57
53,31,72,65,61
47,47,71,62,58
37,59,71,63,63
44,51,70,-92,92
55,7,70,-98,95
55,13,69,-106,98
55,38,69,63,58
54,45,67,52,67
54,39,68,60,61
54,30,68,58,64
53,15,68,63,63
53,8,69,58,58
54,4,69,61,61
53,4,68,61,63
54,5,68,57,60
54,6,68,56,57
53,7,68,65,65
51,10,69,60,62
42,21,69,57,58
18,47,69,61,61
26,36,69,-92,95
55,7,69,-99,102
55,6,68,46,58
55,7,68,55,61
54,6,69,59,64
53,8,69,57,62
51,15,69,59,60
40,36,72,60,61
21,56,70,58,59
41,41,71,-84,95
55,7,71,-106,103
55,7,70,63,59
55,7,70,52,58
54,7,70,57,60
55,8,70,59,60
54,11,72,60,62
51,22,72,60,59
40,40,73,57,58
18,57,71,63,59
20,52,70,-89,92
54,10,71,-102,95
57,7,72,-98,102
56,7,70,39,66
56,7,70,59,61
55,7,70,61,64
55,7,71,58,63
55,7,70,58,59
56,7,70,62,62
54,8,71,59,57
52,12,71,60,61
40,29,70,62,62
19,51,70,56,61
26,46,70,-86,92
55,8,70,-101,106
55,7,70,58,60
55,7,71,54,55
54,7,70,60,64
54,8,70,62,61
52,14,70,60,60
46,31,70,59,59
29,51,70,59,61
43,36,70,-80,95
55,7,71,-99,104
54,7,72,67,60
54,7,70,53,58
54,7,70,58,64
54,7,70,59,62
55,7,70,55,59
55,8,70,61,60
54,13,70,60,60
53,26,70,60,62
45,44,70,60,61
32,57,72,53,57
42,43,71,-87,98
55,8,70,-103,101
55,3,70,72,59
55,3,69,55,63
54,5,68,58,60
54,7,69,60,58
53,8,68,63,61
44,17,68,58,56
21,38,68,60,59
24,30,68,-88,95
53,7,68,-102,102
54,7,68,44,61
53,7,68,54,56
53,7,68,56,62
51,8,68,59,61
42,15,67,57,58
23,35,67,57,58
30,27,67,-88,94
53,6,67,-100,99
54,7,68,47,59
54,7,69,54,56
54,7,69,58,66
53,7,68,60,59
53,10,68,60,58
48,19,68,57,59
37,39,68,64,63
44,28,69,-90,96
53,7,68,-101,100
54,7,69,64,62
54,7,69,52,61
54,7,69,59,65
54,7,69,62,61
54,7,70,61,62
54,9,69,60,61
52,14,68,59,62
48,28,68,60,59
38,49,69,61,59
20,61,70,63,60
29,58,70,-85,92
56,8,70,-98,99
55,7,69,-103,101
55,11,69,56,55
55,14,70,52,60
54,9,70,57,59
54,6,69,59,64
55,6,69,61,61
55,6,69,60,58
55,7,69,62,60
54,6,69,61,62
53,7,69,61,60
47,11,71,53,55
24,34,70,63,63
28,30,70,-89,87
55,7,69,-98,107
55,6,69,69,63
55,6,69,50,58
55,7,70,58,63
54,9,70,59,61
48,17,70,58,61
37,36,71,56,60
48,24,70,-93,89
56,7,70,-98,101
56,7,71,58,59
56,6,72,52,59
56,7,71,61,62
55,7,72,58,60
54,7,72,63,62
54,9,72,58,61
55,16,72,59,58
52,32,72,60,59
45,50,71,61,63
37,60,70,53,57
46,51,72,-92,97
56,7,72,-104,101
56,7,69,-99,98
56,17,70,72,61
56,18,71,55,65
56,13,72,58,61
56,9,71,60,60
56,7,71,62,60
55,7,71,59,61
55,7,70,63,60
55,7,70,62,63
54,7,70,58,59
55,7,70,63,61
56,8,71,58,61
56,11,71,65,61
53,23,72,59,61
43,44,71,58,60
24,59,72,59,58
33,52,71,-88,91
56,7,71,-94,101
55,34,69,-94,98
55,61,15,-104,99
55,62,10,110,-90
55,54,62,105,-110
55,7,70,103,-96
56,7,70,61,69
56,8,70,59,55
55,10,71,56,56
50,22,71,65,62
37,44,71,57,61
45,30,71,-92,92
55,7,70,-99,101
56,7,70,55,64
55,7,70,52,59
55,7,70,60,62
54,7,70,57,59
55,7,71,63,63
54,8,71,60,57
48,14,71,58,58
27,35,71,59,61
34,20,67,-81,93
48,7,59,-104,105
44,7,59,63,55
45,7,66,49,58
49,7,70,59,63
55,7,71,61,61
53,9,71,62,60
47,20,71,60,60
32,41,70,58,61
44,28,70,-76,95
56,7,71,-96,100
56,7,71,62,59
55,7,71,56,59
56,7,70,58,67
55,7,69,57,60
55,9,71,64,67
53,16,70,61,58
45,34,70,61,63
28,53,70,63,61
34,44,70,-83,92
54,8,69,-103,105
55,7,70,74,64
54,7,69,46,58
54,7,69,62,63
54,8,69,60,57
53,13,71,59,60
43,32,70,62,62
23,53,69,56,61
28,48,69,-85,93
56,7,71,-103,99
55,7,70,-101,101
54,19,69,70,56
