56,5,68,0,0
56,5,66,59,68
55,8,52,66,59
55,14,20,61,59
55,10,29,93,-78
55,7,71,98,-104
55,7,70,61,71
55,7,70,61,58
55,7,70,64,59
54,7,68,57,58
54,8,61,62,59
54,14,43,59,57
54,33,20,62,61
56,21,32,97,-81
55,7,71,94,-108
53,7,70,60,73
53,7,70,58,56
54,7,70,62,55
55,7,70,58,55
54,7,69,60,57
53,8,64,62,58
54,16,50,59,59
55,39,27,55,61
55,20,46,99,-75
54,7,70,98,-96
54,7,70,60,67
54,7,69,57,55
55,7,71,65,55
54,7,69,65,59
54,7,69,64,60
54,7,67,63,62
54,9,62,65,57
54,19,46,58,59
55,41,21,59,59
55,23,39,97,-76
54,7,69,99,-106
54,7,70,60,64
54,6,69,58,55
54,7,68,65,57
54,4,68,59,57
54,7,63,65,62
54,12,45,63,57
54,29,22,59,60
54,13,44,96,-76
54,7,70,97,-104
54,5,70,61,61
54,7,71,59,60
54,7,70,64,56
54,7,70,63,60
53,7,70,58,58
54,7,68,60,63
54,11,61,60,61
54,29,38,60,59
55,48,20,60,60
54,30,37,99,-76
54,7,70,103,-107
54,7,69,60,67
54,7,69,62,57
54,7,70,64,56
54,7,70,59,59
53,7,69,62,60
54,8,65,58,58
54,18,52,61,61
54,38,23,60,57
53,21,37,95,-80
55,6,71,103,-98
55,3,70,59,71
54,4,70,58,54
54,7,70,62,58
55,7,70,60,58
54,7,65,61,57
54,9,56,60,61
55,21,25,59,61
56,11,44,98,-74
55,7,70,100,-107
54,7,69,60,63
55,7,69,60,56
55,7,69,63,58
55,7,69,60,59
55,7,69,62,58
55,7,65,61,59
55,13,49,62,60
55,36,19,56,57
55,12,47,99,-77
55,7,69,97,-104
55,8,68,63,51
54,8,69,59,58
53,7,70,65,61
56,7,71,61,60
56,7,71,56,62
56,7,68,59,61
54,7,67,60,62
54,11,62,58,61
54,26,49,62,62
54,47,27,60,60
54,11,63,99,-80
53,7,69,99,-99
54,10,69,60,65
54,10,69,59,56
55,8,70,63,60
54,7,69,61,59
54,7,69,58,58
55,7,69,58,58
54,7,68,63,58
55,7,68,59,58
55,7,68,56,59
56,7,70,58,56
56,8,69,56,55
57,13,66,55,57
57,25,59,59,61
56,42,39,62,63
51,42,18,61,60
45,39,22,93,-85
52,8,68,96,-89
55,9,54,106,-105
55,19,50,57,58
55,25,52,58,54
55,18,66,64,58
56,12,71,58,58
54,8,71,58,59
54,7,71,60,58
55,7,71,60,58
55,7,70,54,56
55,7,70,59,57
56,7,68,54,51
56,12,53,58,61
55,35,24,58,60
56,26,28,87,-82
55,7,72,111,-105
54,7,70,59,57
54,7,70,62,59
54,7,69,64,56
54,7,68,63,59
55,8,64,59,59
55,13,43,67,66
54,32,18,56,59
55,21,28,98,-77
56,7,71,96,-93
54,7,69,64,74
54,7,69,63,55
54,7,69,64,61
54,7,66,64,63
55,9,57,61,59
55,21,32,59,61
55,9,58,96,-79
55,7,69,104,-98
55,8,62,58,58
55,8,59,62,58
55,7,59,62,55
55,7,55,60,58
55,7,60,59,57
54,7,64,63,59
54,7,63,61,61
54,12,55,59,63
54,28,34,59,59
54,10,59,93,-76
55,7,70,105,-103
55,8,71,51,58
55,8,70,61,60
54,7,70,66,58
54,7,70,66,59
54,7,69,63,59
54,7,70,62,59
53,7,69,60,61
50,8,61,62,61
49,14,36,55,58
48,38,14,60,60
55,24,23,96,-80
56,7,70,102,-101
55,7,69,63,60
55,7,70,63,58
55,7,69,65,58
55,7,65,63,59
55,8,57,62,58
55,18,28,64,64
56,11,44,95,-77
54,7,70,106,-102
54,7,70,61,78
55,7,70,66,56
55,7,69,62,60
55,7,69,61,59
56,7,69,62,60
56,8,60,58,58
56,18,37,62,60
56,13,42,92,-75
56,7,72,104,-103
56,7,70,61,59
56,7,70,59,61
55,7,69,56,55
55,7,68,61,58
56,7,68,59,56
56,10,55,59,59
56,24,33,60,59
56,16,41,91,-77
56,7,70,103,-102
55,7,69,56,60
56,7,71,54,60
55,7,71,59,58
54,7,71,63,59
55,7,70,63,61
56,8,67,58,58
56,15,58,57,57
56,35,40,60,59
54,55,20,62,63
55,44,36,97,-80
56,7,71,99,-104
55,7,70,62,51
55,7,71,57,60
55,7,70,62,55
55,7,70,60,60
56,7,72,57,54
56,7,72,62,61
56,7,71,68,63
55,9,69,62,61
56,13,66,53,52
56,27,58,61,62
56,45,41,59,61
56,58,16,64,62
56,49,25,94,-77
56,7,72,102,-95
56,8,72,96,-100
56,23,71,55,55
55,26,71,61,57
55,11,71,67,61
56,10,73,61,54
56,7,72,58,57
56,7,71,58,58
56,7,70,61,57
54,6,66,56,58
55,8,59,59,60
55,14,43,53,51
56,50,13,61,19
56,15,52,96,-80
55,7,70,107,-105
54,7,69,61,59
54,7,69,61,59
54,7,70,62,56
55,7,70,61,61
55,7,70,61,58
55,7,70,61,60
54,8,69,56,58
54,10,64,58,57
54,20,48,60,59
54,41,27,58,64
55,19,52,97,-77
55,7,70,99,-99
55,7,70,55,73
54,7,69,55,58
55,7,70,61,55
55,7,70,61,57
54,7,68,57,58
54,7,69,62,60
54,7,68,63,58
54,9,66,58,60
55,18,58,61,60
55,37,37,59,59
55,53,21,60,59
55,37,38,100,-87
54,8,70,104,-104
54,7,69,56,63
54,7,69,60,56
55,7,69,63,59
55,7,68,63,57
55,7,65,60,59
54,9,51,60,60
54,23,24,64,59
54,12,38,97,-77
55,6,69,97,-102
54,7,69,59,43
54,5,69,61,61
54,3,69,61,58
53,6,67,60,59
53,6,60,61,62
55,10,40,57,59
55,31,15,63,62
55,16,33,91,-73
54,7,70,103,-105
54,7,70,59,74
55,7,69,56,57
54,7,69,63,59
55,7,70,59,60
54,7,69,59,60
54,8,64,59,58
54,15,46,60,58
54,35,24,60,58
54,21,40,99,-79
54,7,70,102,-108
54,7,70,57,57
54,7,70,58,59
54,7,70,66,59
54,7,70,61,59
54,7,70,61,62
54,8,67,64,62
54,12,60,60,62
55,29,37,56,57
55,49,19,59,57
54,26,40,104,-73
54,7,69,99,-95
55,7,69,60,57
55,7,70,59,57
54,7,71,67,60
55,7,70,64,60
55,7,69,64,64
54,8,64,62,64
54,14,45,62,59
54,35,20,56,57
54,27,19,90,-86
55,4,68,104,-100
54,3,69,60,62
54,4,69,63,55
54,6,69,60,54
54,7,66,64,60
54,9,59,62,59
54,22,36,60,59
54,47,17,59,58
54,18,48,93,-77
54,8,71,103,-98
54,7,71,60,64
54,7,70,60,56
54,7,70,65,61
54,7,69,59,58
54,7,69,63,65
54,7,69,61,61
54,8,66,60,61
54,13,57,58,56
54,37,29,60,59
54,7,69,104,-97
54,7,70,98,-99
54,14,70,59,60
55,13,71,60,56
55,9,71,64,63
55,4,71,61,60
55,4,71,61,62
55,7,70,60,59
54,7,68,61,61
54,8,61,60,57
54,15,36,62,60
55,8,55,93,-79
55,7,70,104,-98
55,9,70,56,68
55,7,69,59,55
55,7,69,62,58
55,7,70,59,58
55,7,69,61,60
55,7,64,61,60
55,9,55,57,58
55,24,27,57,61
55,16,36,96,-79
55,7,69,103,-106
55,7,69,62,70
55,7,68,65,56
56,6,69,65,58
55,7,70,62,61
54,7,69,61,60
54,7,65,59,60
55,13,52,58,57
55,37,31,61,58
53,12,57,94,-79
54,7,68,104,-103
54,10,68,61,61
54,9,68,61,56
54,8,67,63,58
54,7,68,57,60
53,7,68,61,60
54,7,68,60,61
54,7,68,60,61
55,7,69,58,62
55,7,68,60,63
55,9,67,59,60
56,12,66,52,53
56,23,57,63,61
56,43,40,59,57
56,57,24,63,60
56,52,33,90,-86
56,7,69,98,-100
54,20,69,94,-96
37,60,69,99,-102
6,60,69,99,-99
6,60,68,-94,97
15,60,70,-100,99
55,49,69,-102,106
55,7,69,-100,103
55,7,68,71,58
55,7,67,50,57
55,9,65,54,53
50,13,57,59,61
45,25,45,56,60
50,49,25,64,63
56,43,27,93,-92
56,7,70,97,-95
54,12,59,108,-112
54,40,54,58,64
55,38,62,62,54
53,27,69,61,57
55,16,70,58,55
56,9,72,57,62
56,7,72,59,63
56,7,72,60,61
56,7,71,58,65
55,7,70,60,63
54,7,68,62,65
54,9,60,60,59
55,17,39,63,65
56,16,34,88,-92
54,7,71,105,-99
55,7,70,64,56
55,7,71,59,58
55,7,72,73,60
55,7,70,63,63
55,7,66,60,60
55,9,58,61,59
54,21,24,58,61
55,14,36,95,-83
56,7,71,98,-105
55,7,70,60,71
55,7,70,61,57
55,7,70,62,55
54,7,69,60,57
55,7,65,58,60
55,13,50,60,60
55,34,22,62,61
55,15,48,96,-77
54,7,60,100,-101
54,7,57,56,64
55,7,58,62,54
55,7,67,61,56
54,7,69,59,60
55,7,69,61,60
55,8,66,62,62
54,13,56,58,60
54,30,33,61,58
55,14,53,87,-76
56,7,72,103,-99
55,7,71,66,50
55,7,71,58,59
