56,8,69,0,0
56,8,69,59,50
56,8,69,59,53
55,8,69,58,62
56,8,68,60,60
55,8,68,57,57
55,9,68,58,59
55,9,68,60,60
56,9,68,59,59
55,9,68,58,62
55,8,67,60,60
55,8,67,59,60
55,8,67,57,60
54,8,67,63,61
54,8,66,59,56
54,8,66,59,63
54,8,66,58,61
54,8,66,61,59
54,8,65,56,62
54,8,66,58,58
55,8,66,58,60
55,8,66,56,60
55,8,66,58,57
55,8,67,59,59
55,9,67,55,59
55,8,68,58,61
56,9,69,59,59
56,9,69,60,60
57,9,69,60,59
57,9,70,60,60
57,9,69,57,60
56,8,69,58,59
56,9,70,60,59
56,8,70,58,59
56,8,70,59,59
56,9,71,58,57
57,8,72,56,59
56,9,71,56,58
56,9,71,59,60
56,9,72,55,59
56,9,71,57,60
56,9,71,56,58
56,9,71,58,62
57,9,72,56,58
57,9,72,59,61
57,9,72,57,61
56,8,71,61,63
56,9,71,60,60
56,9,70,57,61
56,9,69,63,65
56,8,70,61,61
56,9,69,61,63
56,9,69,61,62
57,9,70,63,61
57,9,70,56,59
57,9,70,60,62
56,9,68,62,58
56,8,68,62,63
56,9,69,61,63
56,8,68,61,60
56,8,67,62,62
55,8,68,60,60
55,8,67,61,60
55,8,67,60,60
56,7,68,61,60
56,9,68,60,61
53,9,68,61,63
42,9,68,62,59
19,8,68,59,59
8,8,68,4,72
8,29,68,-77,102
8,57,11,-111,111
8,31,11,-96,97
8,11,16,-103,102
8,9,10,-102,95
8,11,10,-102,98
41,29,10,-97,97
57,58,10,-101,103
57,59,10,91,-110
51,36,9,108,-105
13,14,9,97,-105
8,9,9,95,-101
7,9,9,-89,92
8,10,9,-101,102
34,25,10,-97,101
58,54,10,-103,102
56,54,10,88,-90
38,25,10,108,-106
8,9,10,99,-100
8,8,9,98,-105
8,10,12,100,-101
8,27,14,102,-103
8,54,10,97,-98
8,38,62,97,-93
8,36,63,-92,96
8,54,19,-94,100
9,18,10,-94,98
8,8,10,-99,99
7,8,10,-107,102
8,8,9,-98,99
23,11,10,-94,95
57,42,10,-104,104
57,44,10,93,-81
27,11,10,98,-104
8,9,10,101,-98
8,8,10,99,-103
8,8,10,101,-96
9,13,11,105,-102
9,42,11,99,-100
8,43,61,96,-95
8,40,63,-91,95
9,41,15,-98,100
12,10,10,-94,101
12,8,10,-97,99
8,8,10,-102,103
8,8,10,-97,97
9,9,13,-97,94
50,15,12,-105,103
51,14,13,82,-88
9,9,14,95,-105
8,9,11,102,-95
8,8,11,101,-102
13,8,10,101,-95
16,8,9,105,-102
14,22,10,98,-100
11,46,57,95,-94
11,44,57,-94,97
16,24,16,-97,99
21,8,9,-95,98
19,8,10,-96,97
10,8,11,-101,102
7,9,16,-101,98
8,8,20,-94,95
47,9,18,-105,105
52,12,19,74,8
18,8,42,104,-76
8,8,44,96,-103
8,8,44,-96,95
7,8,46,-96,96
49,8,37,-105,101
58,43,18,-97,98
57,48,15,90,-82
55,10,27,103,-103
15,8,43,104,-98
8,8,45,4,80
8,8,59,-94,85
45,9,52,-106,99
52,9,57,4,79
51,9,66,61,62
36,8,67,58,65
24,8,67,5,75
25,8,68,0,85
27,8,68,33,77
27,9,68,7,82
30,10,68,2,75
32,11,67,31,81
51,9,66,-76,101
55,8,68,65,68
54,8,68,53,61
50,11,67,61,62
40,13,66,60,62
22,37,66,61,59
43,15,66,-78,98
55,8,67,-102,100
55,8,67,61,59
55,8,68,53,64
55,8,68,58,61
55,8,67,58,58
54,8,67,61,62
54,11,67,59,59
53,12,69,60,62
53,17,68,59,60
49,36,69,54,58
41,52,70,57,57
30,60,70,60,58
45,51,70,-89,99
58,9,71,-100,99
56,8,71,-108,101
56,16,69,62,53
56,22,70,57,62
57,21,70,59,64
56,19,69,60,59
56,19,70,61,61
56,15,69,60,60
56,16,69,60,64
57,37,70,61,62
57,62,69,61,59
