56,8,72,0,0
56,8,72,72,85
56,8,71,79,82
56,8,71,76,79
56,9,71,81,80
56,9,71,79,80
55,9,70,80,80
55,9,69,78,79
55,8,69,79,82
55,8,69,79,83
56,8,69,78,80
55,8,68,82,77
55,8,69,80,81
55,8,69,80,79
55,9,68,79,82
55,8,68,80,78
55,8,69,82,83
55,8,69,79,78
56,9,69,82,78
56,9,69,81,84
57,9,69,81,80
57,9,70,78,77
57,9,72,80,78
56,8,71,80,78
56,8,72,80,81
56,9,72,81,79
56,8,72,77,82
57,9,72,83,81
56,9,72,75,75
56,9,72,80,81
56,9,73,81,80
56,9,73,82,80
56,9,73,80,77
57,9,74,80,81
57,9,74,80,80
56,9,73,78,76
56,9,73,78,79
57,9,73,79,79
57,9,72,80,80
56,9,72,78,81
55,8,72,80,80
56,8,72,81,81
56,9,71,78,79
56,8,71,80,80
56,9,71,81,81
56,9,70,79,80
56,8,70,81,79
56,8,70,84,84
55,9,70,76,78
56,6,70,80,80
56,9,70,79,82
55,8,70,81,80
39,8,70,81,81
10,9,71,81,80
8,9,72,6,76
8,8,72,-78,102
8,54,36,-103,104
8,21,10,-99,99
8,8,8,-98,99
8,9,10,-101,109
8,9,10,-98,98
17,13,10,-99,100
55,42,10,-97,99
55,47,10,101,-98
37,21,9,99,-99
8,8,9,105,-96
8,8,10,102,-95
8,8,8,102,-95
9,11,9,96,-101
9,39,18,102,-103
8,17,68,102,-104
8,18,69,-93,90
9,48,37,-98,98
11,11,9,-101,99
10,8,8,-101,99
8,8,10,-99,99
8,8,10,-99,98
10,8,10,-99,100
49,23,10,-98,100
51,26,10,87,-98
17,9,10,103,-97
8,8,10,98,-99
8,9,10,104,-103
12,8,9,102,-99
18,8,9,101,-99
18,10,8,103,-104
13,35,56,101,-101
13,36,59,-103,98
16,16,11,-94,97
20,9,10,-100,99
16,8,9,-102,102
8,9,10,-101,107
8,8,12,-99,99
8,8,14,-100,102
46,11,14,-99,102
57,48,11,-102,101
56,52,10,99,-95
53,18,13,104,-101
16,9,20,99,-87
7,8,22,105,-106
8,8,11,101,-96
17,8,9,97,-97
29,8,9,100,-104
34,9,9,97,-98
28,10,9,97,-102
20,24,63,95,-89
18,22,66,-93,92
26,16,33,-92,90
38,8,9,-108,102
39,8,7,-101,98
28,9,10,-102,103
12,8,15,-101,103
7,8,27,-98,100
8,8,33,-102,102
45,8,26,-98,101
57,46,14,-102,98
56,50,13,89,-91
54,12,22,108,-106
14,8,37,100,-90
8,8,47,103,-90
8,8,44,-99,91
8,8,35,-102,88
48,9,29,-99,102
53,10,26,77,0
38,8,47,69,13
8,8,70,86,79
7,9,69,20,64
8,8,69,-79,100
51,8,70,-91,99
57,14,70,-102,101
56,19,68,82,77
55,8,70,80,89
56,9,69,78,81
53,8,69,82,84
39,9,69,80,79
17,30,68,80,76
30,19,69,-79,93
55,8,68,-96,107
55,8,69,85,82
55,8,69,79,85
56,9,70,82,82
54,12,70,79,81
48,18,71,80,80
35,47,70,78,80
53,13,71,-76,97
56,9,71,-99,101
57,9,72,86,80
57,8,73,72,77
57,9,73,74,80
56,9,73,83,83
57,9,73,77,76
57,8,73,83,82
57,8,73,81,81
58,9,72,76,78
57,11,73,79,83
56,13,72,81,80
57,31,72,81,78
56,61,70,83,84
